"","groupid","name","year","failure","allies","alliesties","size","religious","ethnic","drugs","statesponsored","wbgi_gee_cs","polity2","logpop","namerica","latamerica","ssafrica","meast","asia","spline1","spline2","spline3","alliesXgee","alliesXpolity2","alliesXfhouse17","alliesXrgdpch","alliesXcinc","fhouse17","europe","rgdpch","cinc","ccode","age","startdate","enddate"
"1886",411,"Kach",2000,0,1,0,0,1,1,0,0,1.05440270900726,10,8.71842956542969,0,0,0,1,0,2000,6.78086423873901,1.05864202976227,1.05440270900726,10,6,22.3557434082031,0.00406329985707998,6,0,22.3557434082031,0.00406329985707998,666,30,1971,9999
"1887",411,"Kach",2001,0,1,0,0,1,1,0,0,1.05440270900726,10,8.74055099487305,0,0,0,1,0,2001,8.4580249786377,1.5728394985199,1.05440270900726,10,6,21.6466484069824,0.00420220009982586,6,0,21.6466484069824,0.00420220009982586,666,31,1971,9999
"1888",411,"Kach",2002,0,0,0,0,1,1,0,0,1.05440270900726,10,8.75928211212158,0,0,0,1,0,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,6,0,20.8564548492432,0.00396439991891384,666,32,1971,9999
"1889",411,"Kach",2003,0,0,0,0,1,1,0,0,1.05440270900726,10,8.77831363677979,0,0,0,1,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,6,0,20.82981300354,0.0038610000628978,666,33,1971,9999
"1890",411,"Kach",2004,0,0,0,0,1,1,0,0,1.05440270900726,10,8.79750728607178,0,0,0,1,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6,0,21.4705619812012,0.00370180001482368,666,34,1971,9999
"1891",411,"Kach",2005,0,0,0,0,1,1,0,0,1.05440270900726,10,8.81624794006348,0,0,0,1,0,2005,16.6111106872559,4.40740728378296,0,0,0,0,0,6.5,0,22.3271389007568,0.00379050010815263,666,35,1971,9999
"1892",412,"Karbala Brigades",2004,0,0,0,0,1,1,0,0,-1.78292775154114,NA,10.1415071487427,0,0,0,1,0,2004,14.4524688720703,3.63395071029663,0,NA,0,0,0,2,0,3.66319966316223,0.00575240002945065,645,1,2004,9999
"1893",412,"Karbala Brigades",2005,0,0,0,0,1,1,0,0,-1.78292775154114,NA,10.1687288284302,0,0,0,1,0,2005,16.6111106872559,4.40740728378296,0,NA,0,0,0,2.5,0,3.6825590133667,0.00472899992018938,645,2,2004,9999
"1894",413,"Keshet",1988,0,0,6.180000046219e-21,0,1,0,0,0,1.05440270900726,9,8.36218547821045,0,0,0,1,0,1988,0.00308641977608204,0,0,0,0,0,0,6,0,16.498908996582,0.00270560011267662,666,1,1988,1989
"1895",413,"Keshet",1989,1,0,6.180000046219e-21,0,1,0,0,0,1.05440270900726,9,8.37915897369385,0,0,0,1,0,1989,0.0246913582086563,0,0,0,0,0,0,6,0,16.2017135620117,0.00303100002929568,666,2,1988,1989
"1896",414,"Knights of the Tempest",2005,0,1,0.00335505092516541,0,0,1,0,0,1.05440270900726,10,8.81624794006348,0,0,0,1,0,2005,16.6111106872559,4.40740728378296,1.05440270900726,10,6.5,22.3271389007568,0.00379050010815263,6.5,0,22.3271389007568,0.00379050010815263,666,1,2005,9999
"1897",415,"Kurdish Democratic Party",1987,0,1,-4.60000006835548e-12,3,0,1,0,1,-1.78292775154114,-9,9.71372985839844,0,0,0,1,0,1987,0,0,-1.78292775154114,-9,1,8.68300724029541,0.0105250002816319,1,0,8.68300724029541,0.0105250002816319,645,42,1946,2003
"1898",415,"Kurdish Democratic Party",1988,0,1,-4.60000006835548e-12,3,0,1,0,1,-1.78292775154114,-9,9.74320602416992,0,0,0,1,0,1988,0.00308641977608204,0,-1.78292775154114,-9,1,8.763503074646,0.0108232004567981,1,0,8.763503074646,0.0108232004567981,645,43,1946,2003
"1899",415,"Kurdish Democratic Party",1989,0,1,-4.60000006835548e-12,3,0,1,0,1,-1.78292775154114,-9,9.77385807037354,0,0,0,1,0,1989,0.0246913582086563,0,-1.78292775154114,-9,1.5,7.75921630859375,0.0110208997502923,1.5,0,7.75921630859375,0.0110208997502923,645,44,1946,2003
"1900",415,"Kurdish Democratic Party",1990,0,1,-4.60000006835548e-12,3,0,1,0,1,-1.78292775154114,-9,9.80558300018311,0,0,0,1,0,1990,0.0833333358168602,0,-1.78292775154114,-9,1,7.54019975662231,0.0125427003949881,1,0,7.54019975662231,0.0125427003949881,645,45,1946,2003
"1901",415,"Kurdish Democratic Party",1991,0,1,-4.60000006835548e-12,3,0,1,0,1,-1.78292775154114,-9,9.76833152770996,0,0,0,1,0,1991,0.19753086566925,0,-1.78292775154114,-9,1,2.68730998039246,0.00826270040124655,1,0,2.68730998039246,0.00826270040124655,645,46,1946,2003
"1902",415,"Kurdish Democratic Party",1992,0,1,-4.60000006835548e-12,3,0,1,0,1,-1.78292775154114,-9,9.79042530059814,0,0,0,1,0,1992,0.38580247759819,0,-1.78292775154114,-9,1,3.09665179252625,0.00598199991509318,1,0,3.09665179252625,0.00598199991509318,645,47,1946,2003
"1903",415,"Kurdish Democratic Party",1993,0,1,-4.60000006835548e-12,3,0,1,0,1,-1.78292775154114,-9,9.82036113739014,0,0,0,1,0,1993,0.666666686534882,0,-1.78292775154114,-9,1,4.61271047592163,0.00607209978625178,1,0,4.61271047592163,0.00607209978625178,645,48,1946,2003
"1904",415,"Kurdish Democratic Party",1994,0,1,-4.60000006835548e-12,3,0,1,0,1,-1.78292775154114,-9,9.85058784484863,0,0,0,1,0,1994,1.05864202976227,0.00308641977608204,-1.78292775154114,-9,1,4.08329582214355,0.0062283999286592,1,0,4.08329582214355,0.0062283999286592,645,49,1946,2003
"1905",415,"Kurdish Democratic Party",1995,0,1,-4.60000006835548e-12,3,0,1,0,1,-1.78292775154114,-9,9.88110160827637,0,0,0,1,0,1995,1.580246925354,0.0246913582086563,-1.78292775154114,-9,1,3.20146918296814,0.00609750021249056,1,0,3.20146918296814,0.00609750021249056,645,50,1946,2003
"1906",415,"Kurdish Democratic Party",1996,0,1,-4.60000006835548e-12,3,0,1,0,1,-1.78292775154114,-9,9.9115514755249,0,0,0,1,0,1996,2.25,0.0833333358168602,-1.78292775154114,-9,1,4.61136198043823,0.0061226999387145,1,0,4.61136198043823,0.0061226999387145,645,51,1946,2003
"1907",415,"Kurdish Democratic Party",1997,0,1,-4.60000006835548e-12,3,0,1,0,1,-1.78292775154114,-9,9.9415397644043,0,0,0,1,0,1997,3.08641982078552,0.19753086566925,-1.78292775154114,-9,1,3.35539746284485,0.00574050005525351,1,0,3.35539746284485,0.00574050005525351,645,52,1946,2003
"1908",415,"Kurdish Democratic Party",1998,0,0,-6.75000005095536e-15,3,0,1,0,1,-1.78292775154114,-9,9.97104167938232,0,0,0,1,0,1998,4.10802459716797,0.38580247759819,0,0,0,0,0,1,0,4.53591156005859,0.00602550012990832,645,53,1946,2003
"1909",415,"Kurdish Democratic Party",1999,0,0,-6.75000005095536e-15,3,0,1,0,1,-1.78292775154114,-9,10.0002212524414,0,0,0,1,0,1999,5.33333349227905,0.666666686534882,0,0,0,0,0,1,0,5.48143243789673,0.00599610013887286,645,54,1946,2003
"1910",415,"Kurdish Democratic Party",2000,0,0,-6.75000005095536e-15,3,0,1,0,1,-1.78292775154114,-9,10.0290451049805,0,0,0,1,0,2000,6.78086423873901,1.05864202976227,0,0,0,0,0,1,0,5.40262413024902,0.00601059990003705,645,55,1946,2003
"1911",415,"Kurdish Democratic Party",2001,0,0,-6.75000005095536e-15,3,0,1,0,1,-1.78292775154114,-9,10.0575799942017,0,0,0,1,0,2001,8.4580249786377,1.5728394985199,0,0,0,0,0,1,0,5.43431520462036,0.00622300012037158,645,56,1946,2003
"1912",415,"Kurdish Democratic Party",2002,0,0,-6.75000005095536e-15,3,0,1,0,1,-1.78292775154114,-9,10.0858850479126,0,0,0,1,0,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,1,0,4.74582386016846,0.0068087000399828,645,57,1946,2003
"1913",415,"Kurdish Democratic Party",2003,1,0,-6.75000005095536e-15,3,0,1,0,1,-1.78292775154114,NA,10.1138830184937,0,0,0,1,0,2003,12.3419752120972,2.88641977310181,0,NA,0,0,0,2,0,2.83308291435242,0.00662670005112886,645,58,1946,2003
"1914",416,"Kurdistan Workers' Party (PKK)",1987,0,6,0.0120540848001838,3,0,1,1,1,0.0374785251915455,7,10.8826150894165,0,0,0,1,0,1987,0,0,0.224871158599854,42,30,30.4590740203857,0.0785363987088203,5,0,5.07651233673096,0.0130893997848034,640,14,1974,9999
"1915",416,"Kurdistan Workers' Party (PKK)",1988,0,6,0.0120540848001838,3,0,1,1,1,0.0374785251915455,7,10.9033012390137,0,0,0,1,0,1988,0.00308641977608204,0,0.224871158599854,42,30,30.1643753051758,0.0797538012266159,5,0,5.02739572525024,0.0132922995835543,640,15,1974,9999
"1916",416,"Kurdistan Workers' Party (PKK)",1989,0,6,0.0120540848001838,3,0,1,1,1,0.0374785251915455,9,10.9234619140625,0,0,0,1,0,1989,0.0246913582086563,0,0.224871158599854,54,30,29.7014636993408,0.0750233978033066,5,0,4.95024394989014,0.0125038996338844,640,16,1974,9999
"1917",416,"Kurdistan Workers' Party (PKK)",1990,0,6,0.0120540848001838,3,0,1,1,1,0.0374785251915455,9,10.9430694580078,0,0,0,1,0,1990,0.0833333358168602,0,0.224871158599854,54,30,32.197940826416,0.0763511955738068,5,0,5.36632347106934,0.012725199572742,640,17,1974,9999
"1918",416,"Kurdistan Workers' Party (PKK)",1991,0,6,0.0120540848001838,3,0,1,1,1,0.0374785251915455,9,10.9621496200562,0,0,0,1,0,1991,0.19753086566925,0,0.224871158599854,54,30,31.9547023773193,0.0838422030210495,5,0,5.32578372955322,0.0139736998826265,640,18,1974,9999
"1919",416,"Kurdistan Workers' Party (PKK)",1992,0,6,0.0120540848001838,3,0,1,1,1,0.0374785251915455,9,10.9807262420654,0,0,0,1,0,1992,0.38580247759819,0,0.224871158599854,54,30,32.9458847045898,0.0833693966269493,5,0,5.49098062515259,0.0138948997482657,640,19,1974,9999
"1920",416,"Kurdistan Workers' Party (PKK)",1993,0,6,0.0120540848001838,3,0,1,1,1,0.0374785251915455,8,10.9987697601318,0,0,0,1,0,1993,0.666666686534882,0,0.224871158599854,48,24,35.4481506347656,0.0868415981531143,4,0,5.90802478790283,0.0144736003130674,640,20,1974,9999
"1921",416,"Kurdistan Workers' Party (PKK)",1994,0,6,0.0120540848001838,3,0,1,1,1,0.0374785251915455,8,11.0164480209351,0,0,0,1,0,1994,1.05864202976227,0.00308641977608204,0.224871158599854,48,18,32.4424247741699,0.0938993990421295,3,0,5.40707063674927,0.0156498998403549,640,21,1974,9999
"1922",416,"Kurdistan Workers' Party (PKK)",1995,0,6,0.0120540848001838,3,0,1,1,1,0.0374785251915455,8,11.0339241027832,0,0,0,1,0,1995,1.580246925354,0.0246913582086563,0.224871158599854,48,18,34.2265167236328,0.0942023992538452,3,0,5.70441961288452,0.0157003998756409,640,22,1974,9999
"1923",416,"Kurdistan Workers' Party (PKK)",1996,0,6,0.0120540848001838,3,0,1,1,1,0.0374785251915455,8,11.0511722564697,0,0,0,1,0,1996,2.25,0.0833333358168602,0.224871158599854,48,21,36.1177215576172,0.0986867994070053,3.5,0,6.01962041854858,0.0164477992802858,640,23,1974,9999
"1924",416,"Kurdistan Workers' Party (PKK)",1997,0,6,0.0120540848001838,3,0,1,1,1,0.0374785251915455,7,11.0681638717651,0,0,0,1,0,1997,3.08641982078552,0.19753086566925,0.224871158599854,42,21,38.1661071777344,0.100540205836296,3.5,0,6.36101818084717,0.0167567003518343,640,24,1974,9999
"1925",416,"Kurdistan Workers' Party (PKK)",1998,0,4,0,2,0,1,1,1,0.0374785251915455,7,11.084864616394,0,0,0,1,0,1998,4.10802459716797,0.38580247759819,0.149914100766182,28,14,25.6732788085938,0.0672103986144066,3.5,0,6.41831970214844,0.0168025996536016,640,25,1974,9999
"1926",416,"Kurdistan Workers' Party (PKK)",1999,0,4,0,2,0,1,1,1,0.0374785251915455,7,11.1012506484985,0,0,0,1,0,1999,5.33333349227905,0.666666686534882,0.149914100766182,28,14,24.3743305206299,0.0667824000120163,3.5,0,6.09358263015747,0.0166956000030041,640,26,1974,9999
"1927",416,"Kurdistan Workers' Party (PKK)",2000,0,4,0,2,0,1,1,1,0.0374785251915455,7,11.1173505783081,0,0,0,1,0,2000,6.78086423873901,1.05864202976227,0.149914100766182,28,14,25.712833404541,0.0600147992372513,3.5,0,6.42820835113525,0.0150036998093128,640,27,1974,9999
"1928",416,"Kurdistan Workers' Party (PKK)",2001,0,4,0,2,0,1,1,1,0.0374785251915455,7,11.1331996917725,0,0,0,1,0,2001,8.4580249786377,1.5728394985199,0.149914100766182,28,14,22.8340301513672,0.0554375983774662,3.5,0,5.7085075378418,0.0138593995943666,640,28,1974,9999
"1929",416,"Kurdistan Workers' Party (PKK)",2002,0,4,0,2,0,1,1,1,0.0374785251915455,7,11.1487808227539,0,0,0,1,0,2002,10.3277778625488,2.19074082374573,0.149914100766182,28,18,24.0703639984131,0.0559384003281593,4.5,0,6.01759099960327,0.0139846000820398,640,29,1974,9999
"1930",416,"Kurdistan Workers' Party (PKK)",2003,0,3,0,2,0,1,1,1,0.0374785251915455,7,11.1640577316284,0,0,0,1,0,2003,12.3419752120972,2.88641977310181,0.112435579299927,21,13.5,18.7608051300049,0.0417263992130756,4.5,0,6.25360155105591,0.0139087997376919,640,30,1974,9999
"1931",416,"Kurdistan Workers' Party (PKK)",2004,0,4,0,2,0,1,1,1,0.0374785251915455,7,11.1790399551392,0,0,0,1,0,2004,14.4524688720703,3.63395071029663,0.149914100766182,28,20,26.948371887207,0.0555023998022079,5,0,6.73709297180176,0.013875599950552,640,31,1974,9999
"1932",416,"Kurdistan Workers' Party (PKK)",2005,0,4,0,2,0,1,1,1,0.0374785251915455,7,11.193736076355,0,0,0,1,0,2005,16.6111106872559,4.40740728378296,0.149914100766182,28,20,28.5313243865967,0.0558132007718086,5,0,7.13283109664917,0.0139533001929522,640,32,1974,9999
"1933",417,"Lebanese Liberation Front",1987,0,0,-2.37999998909543e-19,0,0,1,0,0,-0.195741176605225,0,8.03647613525391,0,0,0,1,0,1987,0,0,0,0,0,0,0,2.5,0,18.4105072021484,0.00051270000403747,660,2,1986,1989
"1934",417,"Lebanese Liberation Front",1988,0,0,-2.37999998909543e-19,0,0,1,0,0,-0.195741176605225,0,8.0386209487915,0,0,0,1,0,1988,0.00308641977608204,0,0,0,0,0,0,2.5,0,13.8216600418091,0.000322600011713803,660,3,1986,1989
"1935",417,"Lebanese Liberation Front",1989,1,0,-2.37999998909543e-19,0,0,1,0,0,-0.195741176605225,0,8.04212379455566,0,0,0,1,0,1989,0.0246913582086563,0,0,0,0,0,0,2.5,0,7.82470273971558,0.000361100013833493,660,4,1986,1989
"1936",418,"Lebanese National Resistance Front",1987,0,0,-1.04999999123572e-17,1,0,1,0,0,-0.195741176605225,0,8.03647613525391,0,0,0,1,0,1987,0,0,0,0,0,0,0,2.5,0,18.4105072021484,0.00051270000403747,660,6,1982,1992
"1937",418,"Lebanese National Resistance Front",1988,0,0,-1.04999999123572e-17,1,0,1,0,0,-0.195741176605225,0,8.0386209487915,0,0,0,1,0,1988,0.00308641977608204,0,0,0,0,0,0,2.5,0,13.8216600418091,0.000322600011713803,660,7,1982,1992
"1938",418,"Lebanese National Resistance Front",1989,0,0,-1.04999999123572e-17,1,0,1,0,0,-0.195741176605225,0,8.04212379455566,0,0,0,1,0,1989,0.0246913582086563,0,0,0,0,0,0,2.5,0,7.82470273971558,0.000361100013833493,660,8,1982,1992
"1939",418,"Lebanese National Resistance Front",1990,0,0,-1.04999999123572e-17,1,0,1,0,0,-0.195741176605225,NA,8.05505466461182,0,0,0,1,0,1990,0.0833333358168602,0,0,NA,0,0,0,2.5,0,6.2678599357605,0.000427599996328354,660,9,1982,1992
"1940",418,"Lebanese National Resistance Front",1991,0,0,-1.04999999123572e-17,1,0,1,0,0,-0.195741176605225,NA,8.06953239440918,0,0,0,1,0,1991,0.19753086566925,0,0,NA,0,0,0,3,0,7.45390558242798,0.000456899986602366,660,10,1982,1992
"1941",418,"Lebanese National Resistance Front",1992,0,0,-1.04999999123572e-17,1,0,1,0,0,-0.195741176605225,NA,8.07787895202637,0,0,0,1,0,1992,0.38580247759819,0,0,NA,0,0,0,3.5,0,6.15525817871094,0.000495899992529303,660,11,1982,1992
"1942",419,"Lebanese Secret Army",1987,1,0,-1.5000000583808e-17,0,1,0,0,0,-0.195741176605225,0,8.03647613525391,0,0,0,1,0,1987,0,0,0,0,0,0,0,2.5,0,18.4105072021484,0.00051270000403747,660,1,1987,1987
"1943",420,"Mahdi Army",2003,0,0,0,2,1,1,0,1,-1.78292775154114,NA,10.1138830184937,0,0,0,1,0,2003,12.3419752120972,2.88641977310181,0,NA,0,0,0,2,0,2.83308291435242,0.00662670005112886,645,1,2003,9999
"1944",420,"Mahdi Army",2004,0,1,0,2,1,1,0,1,-1.78292775154114,NA,10.1415071487427,0,0,0,1,0,2004,14.4524688720703,3.63395071029663,-1.78292775154114,NA,2,3.66319966316223,0.00575240002945065,2,0,3.66319966316223,0.00575240002945065,645,2,2003,9999
"1945",420,"Mahdi Army",2005,0,0,0,2,1,1,0,1,-1.78292775154114,NA,10.1687288284302,0,0,0,1,0,2005,16.6111106872559,4.40740728378296,0,NA,0,0,0,2.5,0,3.6825590133667,0.00472899992018938,645,3,2003,9999
"1946",421,"Martyr Abu-Ali Mustafa Brigades",2001,0,1,0.00377471395768225,0,0,1,0,0,1.05440270900726,10,8.74055099487305,0,0,0,1,0,2001,8.4580249786377,1.5728394985199,1.05440270900726,10,6,21.6466484069824,0.00420220009982586,6,0,21.6466484069824,0.00420220009982586,666,1,2001,9999
"1947",421,"Martyr Abu-Ali Mustafa Brigades",2002,0,1,0.00377471395768225,0,0,1,0,0,1.05440270900726,10,8.75928211212158,0,0,0,1,0,2002,10.3277778625488,2.19074082374573,1.05440270900726,10,6,20.8564548492432,0.00396439991891384,6,0,20.8564548492432,0.00396439991891384,666,2,2001,9999
"1948",421,"Martyr Abu-Ali Mustafa Brigades",2003,0,1,0.00377471395768225,0,0,1,0,0,1.05440270900726,10,8.77831363677979,0,0,0,1,0,2003,12.3419752120972,2.88641977310181,1.05440270900726,10,6,20.82981300354,0.0038610000628978,6,0,20.82981300354,0.0038610000628978,666,3,2001,9999
"1949",421,"Martyr Abu-Ali Mustafa Brigades",2004,0,1,0.00377471395768225,0,0,1,0,0,1.05440270900726,10,8.79750728607178,0,0,0,1,0,2004,14.4524688720703,3.63395071029663,1.05440270900726,10,6,21.4705619812012,0.00370180001482368,6,0,21.4705619812012,0.00370180001482368,666,4,2001,9999
"1950",421,"Martyr Abu-Ali Mustafa Brigades",2005,0,1,0.00377471395768225,0,0,1,0,0,1.05440270900726,10,8.81624794006348,0,0,0,1,0,2005,16.6111106872559,4.40740728378296,1.05440270900726,10,6.5,22.3271389007568,0.00379050010815263,6.5,0,22.3271389007568,0.00379050010815263,666,5,2001,9999
"1951",422,"Muhammed Shuqayr Group",1989,1,0,2.62999997883536e-16,0,1,1,0,0,-0.195741176605225,0,8.04212379455566,0,0,0,1,0,1989,0.0246913582086563,0,0,0,0,0,0,2.5,0,7.82470273971558,0.000361100013833493,660,1,1989,1989
"1952",423,"Mujahedin-e-Khalq (MeK)",1987,0,0,1.63000002814743e-15,3,0,0,0,1,-0.580213606357574,-6,10.851414680481,0,0,0,1,0,1987,0,0,0,0,0,0,0,2.5,0,5.3898286819458,0.00917220022529364,630,17,1971,9999
"1953",423,"Mujahedin-e-Khalq (MeK)",1988,0,0,1.63000002814743e-15,3,0,0,0,1,-0.580213606357574,-6,10.8779964447021,0,0,0,1,0,1988,0.00308641977608204,0,0,0,0,0,0,2.5,0,5.47478818893433,0.0110908998176455,630,18,1971,9999
"1954",423,"Mujahedin-e-Khalq (MeK)",1989,0,0,1.63000002814743e-15,3,0,0,0,1,-0.580213606357574,-6,10.9055767059326,0,0,0,1,0,1989,0.0246913582086563,0,0,0,0,0,0,2.5,0,5.36339378356934,0.0111226998269558,630,19,1971,9999
"1955",423,"Mujahedin-e-Khalq (MeK)",1990,0,0,1.63000002814743e-15,3,0,0,0,1,-0.580213606357574,-6,10.9449777603149,0,0,0,1,0,1990,0.0833333358168602,0,0,0,0,0,0,2.5,0,5.69114398956299,0.00907300040125847,630,20,1971,9999
"1956",423,"Mujahedin-e-Khalq (MeK)",1991,0,0,1.63000002814743e-15,3,0,0,0,1,-0.580213606357574,-6,10.9816694259644,0,0,0,1,0,1991,0.19753086566925,0,0,0,0,0,0,2.5,0,5.83940935134888,0.0104107996448874,630,21,1971,9999
"1957",423,"Mujahedin-e-Khalq (MeK)",1992,0,0,1.63000002814743e-15,3,0,0,0,1,-0.580213606357574,-6,11.0020875930786,0,0,0,1,0,1992,0.38580247759819,0,0,0,0,0,0,2,0,6.16327238082886,0.0105152996256948,630,22,1971,9999
"1958",423,"Mujahedin-e-Khalq (MeK)",1993,0,0,1.63000002814743e-15,3,0,0,0,1,-0.580213606357574,-6,11.0046119689941,0,0,0,1,0,1993,0.666666686534882,0,0,0,0,0,0,1.5,0,6.72445583343506,0.0107060996815562,630,23,1971,9999
"1959",423,"Mujahedin-e-Khalq (MeK)",1994,0,0,1.63000002814743e-15,3,0,0,0,1,-0.580213606357574,-6,11.0051107406616,0,0,0,1,0,1994,1.05864202976227,0.00308641977608204,0,0,0,0,0,1.5,0,7.37128829956055,0.0115032000467181,630,24,1971,9999
"1960",423,"Mujahedin-e-Khalq (MeK)",1995,0,0,1.63000002814743e-15,3,0,0,0,1,-0.580213606357574,-6,11.0150327682495,0,0,0,1,0,1995,1.580246925354,0.0246913582086563,0,0,0,0,0,1.5,0,6.88485145568848,0.0118404002860188,630,25,1971,9999
"1961",423,"Mujahedin-e-Khalq (MeK)",1996,0,0,1.63000002814743e-15,3,0,0,0,1,-0.580213606357574,-6,11.0242366790771,0,0,0,1,0,1996,2.25,0.0833333358168602,0,0,0,0,0,1.5,0,7.07483959197998,0.0119844004511833,630,26,1971,9999
"1962",423,"Mujahedin-e-Khalq (MeK)",1997,0,0,1.63000002814743e-15,3,0,0,0,1,-0.580213606357574,3,11.03342628479,0,0,0,1,0,1997,3.08641982078552,0.19753086566925,0,0,0,0,0,1.5,0,7.15262937545776,0.0125149004161358,630,27,1971,9999
"1963",423,"Mujahedin-e-Khalq (MeK)",1998,0,0,0,1,0,0,0,1,-0.580213606357574,3,11.0415315628052,0,0,0,1,0,1998,4.10802459716797,0.38580247759819,0,0,0,0,0,2,0,7.54597663879395,0.0121627999469638,630,28,1971,9999
"1964",423,"Mujahedin-e-Khalq (MeK)",1999,0,0,0,1,0,0,0,1,-0.580213606357574,3,11.0482559204102,0,0,0,1,0,1999,5.33333349227905,0.666666686534882,0,0,0,0,0,2,0,7.76558542251587,0.0123098995536566,630,29,1971,9999
"1965",423,"Mujahedin-e-Khalq (MeK)",2000,0,0,0,1,0,0,0,1,-0.580213606357574,3,11.0552177429199,0,0,0,1,0,2000,6.78086423873901,1.05864202976227,0,0,0,0,0,2,0,8.04885864257812,0.012411399744451,630,30,1971,9999
"1966",423,"Mujahedin-e-Khalq (MeK)",2001,0,0,0,1,0,0,0,1,-0.580213606357574,3,11.0627298355103,0,0,0,1,0,2001,8.4580249786377,1.5728394985199,0,0,0,0,0,2,0,8.01202774047852,0.0126379998400807,630,31,1971,9999
"1967",423,"Mujahedin-e-Khalq (MeK)",2002,0,0,0,1,0,0,0,1,-0.580213606357574,3,11.0657300949097,0,0,0,1,0,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,2,0,8.37891101837158,0.0123990997672081,630,32,1971,9999
"1968",423,"Mujahedin-e-Khalq (MeK)",2003,0,0,0,1,0,0,0,1,-0.580213606357574,3,11.0664567947388,0,0,0,1,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,2,0,8.83260059356689,0.0125069003552198,630,33,1971,9999
"1969",423,"Mujahedin-e-Khalq (MeK)",2004,0,0,0,1,0,0,0,0,-0.580213606357574,-6,11.0717220306396,0,0,0,1,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,2,0,9.02889919281006,0.0124781001359224,630,34,1971,9999
"1970",423,"Mujahedin-e-Khalq (MeK)",2005,0,0,0,1,0,0,0,0,-0.580213606357574,-6,11.0780916213989,0,0,0,1,0,2005,16.6111106872559,4.40740728378296,0,0,0,0,0,2,0,9.4982795715332,0.0124364998191595,630,35,1971,9999
"1971",424,"Mujahedin Shura Council",2005,0,4,0.0590588822960854,0,1,1,0,0,-0.580213606357574,-6,11.0780916213989,0,0,0,1,0,2005,16.6111106872559,4.40740728378296,-2.3208544254303,-24,8,37.9931182861328,0.049745999276638,2,0,9.4982795715332,0.0124364998191595,630,1,2005,9999
"1972",425,"Nationalist Kurdish Revenge Teams",1999,1,0,0,0,0,1,0,0,0.0374785251915455,7,11.1012506484985,0,0,0,1,0,1999,5.33333349227905,0.666666686534882,0,0,0,0,0,3.5,0,6.09358263015747,0.0166956000030041,640,1,1999,1999
"1973",426,"Palestine Liberation Front",1987,0,2,0.0127454372122884,1,0,1,0,0,1.05440270900726,9,8.34530735015869,0,0,0,1,0,1987,0,0,2.10880541801453,18,12,32.7816123962402,0.00520400004461408,6,0,16.3908061981201,0.00260200002230704,666,11,1977,1996
"1974",426,"Palestine Liberation Front",1988,0,2,0.0127454372122884,1,0,1,0,0,1.05440270900726,9,8.36218547821045,0,0,0,1,0,1988,0.00308641977608204,0,2.10880541801453,18,12,32.9978179931641,0.00541120022535324,6,0,16.498908996582,0.00270560011267662,666,12,1977,1996
"1975",426,"Palestine Liberation Front",1989,0,2,0.0127454372122884,1,0,1,0,0,1.05440270900726,9,8.37915897369385,0,0,0,1,0,1989,0.0246913582086563,0,2.10880541801453,18,12,32.4034271240234,0.00606200005859137,6,0,16.2017135620117,0.00303100002929568,666,13,1977,1996
"1976",426,"Palestine Liberation Front",1990,0,2,0.0127454372122884,1,0,1,0,0,1.05440270900726,9,8.40688896179199,0,0,0,1,0,1990,0.0833333358168602,0,2.10880541801453,18,12,34.3092346191406,0.00591660011559725,6,0,17.1546173095703,0.00295830005779862,666,14,1977,1996
"1977",426,"Palestine Liberation Front",1991,0,2,0.0127454372122884,1,0,1,0,0,1.05440270900726,9,8.44448089599609,0,0,0,1,0,1991,0.19753086566925,0,2.10880541801453,18,12,36.5872688293457,0.00583720020949841,6,0,18.2936344146729,0.0029186001047492,666,15,1977,1996
"1978",426,"Palestine Liberation Front",1992,0,2,0.0127454372122884,1,0,1,0,0,1.05440270900726,9,8.48104000091553,0,0,0,1,0,1992,0.38580247759819,0,2.10880541801453,18,12,37.753101348877,0.00722859986126423,6,0,18.8765506744385,0.00361429993063211,666,16,1977,1996
"1979",426,"Palestine Liberation Front",1993,0,2,0.0127454372122884,1,0,1,0,0,1.05440270900726,9,8.51674747467041,0,0,0,1,0,1993,0.666666686534882,0,2.10880541801453,18,12,37.8791656494141,0.00770079996436834,6,0,18.939582824707,0.00385039998218417,666,17,1977,1996
